coreid,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementUnit,measurementDeterminedDate,measurementDeterminedBy,measurementRemarks
474459,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474460,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474461,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474462,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474463,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474464,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474465,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474466,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474467,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474468,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474469,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474470,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474471,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474472,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474473,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474474,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474475,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474476,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474477,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474478,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474479,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474480,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474481,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474482,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474483,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474484,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474485,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474486,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474487,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474488,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474489,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474490,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474491,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474492,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474493,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474494,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474495,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474496,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474497,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474498,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474499,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474500,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474501,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474502,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474503,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474504,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474505,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474506,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474507,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474508,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474509,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474510,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474511,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474512,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474513,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474514,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474515,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474516,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474517,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474518,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474519,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474520,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474521,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474522,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474523,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474524,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474525,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474526,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474527,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474528,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474529,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474530,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474531,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474532,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474533,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474534,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474535,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474536,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474537,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474538,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474539,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474540,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474541,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474542,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474543,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474544,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474545,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474546,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474547,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474548,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474549,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474550,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474551,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474552,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474553,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474554,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474555,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474556,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474557,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474558,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474559,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474560,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474561,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474562,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474563,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474564,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474565,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474566,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474567,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474568,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474569,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474570,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474571,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474572,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474573,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474574,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474575,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474576,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474577,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474578,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474579,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474580,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474581,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474582,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474583,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474584,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474585,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474586,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474587,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474588,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474589,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474590,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474591,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474592,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474593,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474594,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474595,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474596,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474597,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474598,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474599,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474600,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474601,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474602,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474603,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474604,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474605,Habitat,,"pasture hay",,,2021-04-28T08:23:21Z,egbot,
474606,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474607,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474608,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474609,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474610,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
474611,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479358,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479360,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479361,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479362,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479363,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479364,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479365,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479369,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479370,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479371,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479372,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479373,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479374,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479375,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479376,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479379,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479380,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479381,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479382,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479383,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479384,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479385,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479386,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479387,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479388,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479389,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479390,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479391,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479392,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479393,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479394,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479395,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479396,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479397,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479398,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479399,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479400,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479401,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479402,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479403,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479404,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479405,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479406,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479407,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479408,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479409,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479410,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479411,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479412,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479413,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479414,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479415,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479416,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479417,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479418,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479419,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479420,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479421,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479422,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479423,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479424,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479425,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479426,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479427,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479428,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479429,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479430,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479431,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479432,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479433,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479434,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479435,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479436,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479437,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479438,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479439,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479440,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479441,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479442,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479443,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479444,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479445,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479446,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479447,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479448,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479449,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479450,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479451,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479452,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479453,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479454,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479455,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479456,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479607,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479608,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479609,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479610,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479611,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479612,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479613,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479614,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479615,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479616,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479617,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479618,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479619,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479620,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479621,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479622,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479623,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479624,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479625,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479626,Habitat,,"woody wetlands",,,2021-04-28T08:23:21Z,egbot,
479629,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479632,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479654,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479656,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479657,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479665,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479666,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479667,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479668,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479669,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479670,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479671,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479672,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479673,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479674,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479675,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479676,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479677,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479678,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479679,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479680,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479681,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479682,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479683,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479684,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479685,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479686,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479687,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479688,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479689,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479690,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479691,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479692,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479693,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479694,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479695,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479696,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479697,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479698,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479699,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479700,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479701,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479702,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479703,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479704,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479705,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479706,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479707,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479708,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479709,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479710,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479711,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479712,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479713,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479714,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479715,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479716,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479717,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479718,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479719,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479720,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479721,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479722,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479723,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479724,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479725,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
479726,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
479727,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479728,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479729,Habitat,,"evergreen forest",,,2021-04-28T08:23:21Z,egbot,
479730,Habitat,,"mixed forest",,,2021-04-28T08:23:21Z,egbot,
481034,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
481042,Habitat,,"deciduous forest",,,2021-04-28T08:23:21Z,egbot,
